wallet_address,sent_count,total_sent_eth,failed_sent,max_sent
0x4cefc44502782ea16aa260e86db7b1df9092bcad,2,0.4,0,0.4
0x7e80e87fb4490edca4bfc31c4a339df8c3e0ba93,3,0.4,0,0.4
0x3795244f9afc5347e17b2493a3774d366f63076c,2,0.4,0,0.4
0x39f8b8d75ac8a05d330259cec5c6e91efb2f6f3d,2,0.39008422333581794,0,0.39008422333581794
0x7d699e22b875e31739e5f82784ef7e9aeededb6b,5,0.38459609490747576,0,0.19476958605648087
0xf9618f5eef7ab2ade5da71508e73ff5f1df6fc4b,2,0.38,0,0.38
0x935e9b501e535011edeef728d93c3ae059026b0c,4,0.37,0,0.13
0xcf99567a5385fa481352226e3209ee9d794dd9b7,3,0.37,0,0.37
0xa86386b3c0879cb22dc21c4487bf9611927c442c,4,0.3524,0,0.11
0xb381e79b482b40dde262ebc2f38a608d61be4a06,1,0.35,0,0.35
0x1a04bbe50e9c1c2bcd2d1fbc28f403ab1c8542cb,1,0.34913814,0,0.34913814
0x580b2f5aef2ceb92d42955a64032c9a0bf69baef,1,0.34833829,0,0.34833829
0x962144dc939f00b80dcbb3e0c1578542bdb473b1,1,0.348,0,0.348
0x82b246a40a047a9532235fb0e7cd6b804d3f4011,4,0.3419953935880445,0,0.33446889414722614
0xb99a26c14c225f47cdee28db6ff43edb7f5075ad,1,0.34,0,0.34
0x0310fdd171147d5352ea6a89df7c0e179ab3ab8b,1,0.33450016947600997,0,0.33450016947600997
0x3554206a69869e19cedb04f27a20f57248596577,2,0.33,0,0.33
0xd11f57fd2dda3ea93df231dfdefa62d4e59509ba,1,0.32157365418097306,0,0.32157365418097306
0x6f96aa8284954732481e7b3c6c352c3e50115afc,1,0.32,0,0.32
0xdd5f79c15cbf27039ee743dbb4ffb3eae573bc19,2,0.32,0,0.32
0x10796d282d9d76a33c53063f826e9bbd6ca20fb7,2,0.31903432776941765,0,0.31903432776941765
0x012f2f8f67bc0eabd8e66734dfefa3923c837140,4,0.31484525580787975,0,0.3093241242153704
0x50efa2617145391ba7eaf383821384c1e7f4fba3,2,0.31,0,0.3
0x363ee4bf814f1716b0c0c0e41f6cfe9bd4613d10,1,0.31,0,0.31
0xc7499d0a5c6a8607cbb5251b823f0eae52a2b42e,1,0.31,0,0.31
0x2ea32f87107e50a168ea0834bc92501226e1279f,10,0.31,0,0.1
0xd6af4607ff31dd9dbd73a1eb902d89e059b28065,1,0.30793595511048544,0,0.30793595511048544
0x53a488b018763a483915b66e5982b030b1c39fdb,1,0.3028886285774489,0,0.3028886285774489
0x100d11a85e32c51183d10e7d51c8fbebf950bc05,3,0.3,0,0.15
0x4509f7051e0b5c18c70e86bf6b7ca808246d3f2c,1,0.3,0,0.3
0xe21081be010b30cb19bcd845f0d9cb5b14ec6137,1,0.3,0,0.3
0x36a2ffb33c1b427c46c3d30adac3ca4e8ed36179,2,0.3,0,0.3
0xa68fe72106d2b214ed53632d8898c5d74e7300bd,3,0.3,0,0.16
0x805baccfb99cb274b5e42a5448995ec014a66a25,1,0.3,0,0.3
0xe99c940027b2b9795790f8627fac1d8d58a8d119,1,0.3,0,0.3
0x85b73dd13b80092216f2d799c5af2184bd4b9d82,1,0.3,0,0.3
0x63b0106526511dc77e5934dd95f41d4fbe4ce2d5,2,0.3,0,0.3
0xaac8f24ce086fc5ff5294f369836ab545b95eddb,1,0.3,0,0.3
0x554093b5909be41a71ef935a8bda9e357f16ce1d,3,0.3,0,0.3
0x0c7d3efc9948a54b3491a498f1e579b1f44f000f,2,0.3,0,0.3
0xf0d0479a7de52a938c0dfd613ee249b349cdc606,2,0.3,0,0.15
0xd745d61336eebeea8ad5f8051153cf5e9b641959,1,0.3,0,0.3
0x3eb67eec158cac7238dace24c9d34e78b133b875,3,0.3,1,0.3
0x9a1ca5c3c3eaf9e7c36076f5d8d3649d680b1767,2,0.3,0,0.3
0x45d5412b248e773ea1282709b39dbdc64c4c9648,1,0.3,0,0.3
0xe08ce686cde6c93e50c14508b8a0694e1a5fbb2a,1,0.3,0,0.3
0x0ef8582381874780e4cdbbeaef8bfa1f9cd34dae,2,0.3,0,0.3
0x67e14c7d892d94c31c0a071969996c7019a85142,1,0.3,0,0.3
0x0df302397038678af737eebabc1f0289282f1f60,2,0.3,0,0.15
0x8fbb03b7b366fd7fae49521d4d327e4734e5703e,1,0.3,0,0.3
0xaffb9ad129e2966e60701c32d4028fdf6ffc27f9,1,0.3,0,0.3
0xab48de856930c018238c226d166feaed3541ec7d,1,0.3,0,0.3
0x65dd9b61d3a778f0d3e725f877397e15eddcd232,3,0.3,1,0.2
0xe9f5f982b1bd414d7d2a51b1e806292c6d49745a,4,0.3,0,0.2
0xe2edd9e22a972c098f1d2fe1251205d268261d09,1,0.3,0,0.3
0x2c1d044cd2dae22dceeb900a57f15694826c80ec,1,0.3,0,0.3
0x6a7b15eae23f76a2f3b163523bc31939f528c604,3,0.2970186020480081,0,0.17774626878514396
0x91e1ea1905254efa56bcf4a593fb8be9a16238c6,2,0.29,0,0.29
0xaa895a361afaf9067a278c61b5c1f77743531fb0,6,0.28,0,0.28
0x9433746bf247576745af2db02217fc89038a1c53,1,0.28,0,0.28
0xaeff7d9b1f21b72e8a6085fe51ccee6db85f9f33,1,0.27,0,0.27
0x51985e0b5c976127b6ab0100c3494c3b30e44418,2,0.27,0,0.27
0xb3f9ba0f85ed2ffbf41f2d5eccce29b0f53b414e,9,0.2584,1,0.05
0x3253f377a15bb8892c352ef8b4ae5f0092930de0,1,0.258,0,0.258
0x4374c0256af6bfe89673bdecf4559b41525bc982,2,0.25284667771966574,0,0.2
0x9c8d35b6082c19103db57bfea3860fd436dd594d,2,0.25119347955053734,0,0.22556114194143148
0xdf04d986148cb1d267b8f61290b804d05c3e9bd1,1,0.25,0,0.25
0x5b5a10b5eefaf2e111d643e0cb88ca1af6fba928,1,0.25,0,0.25
0x1feac3a4592f0f9e4b68f07721e8e0d7ba45ec2d,1,0.25,0,0.25
0x38850b9cba8be750ce7999ae2df2d4feb703a3e4,3,0.25,0,0.2
0x3988dff5d29499038c5d5124a770c6557c2c146a,2,0.25,0,0.25
0x34a6faf7b532d7e08d42aefebbd5836426d54875,6,0.24,0,0.24
0xe7469d445049b9232bb684cde7ae2426b83520a2,5,0.235,1,0.12
0xad5143f91c756ad41d2aed74b5309a3667cd89b9,1,0.23281786632115795,0,0.23281786632115795
0xf1367a11f1e5f3f2f676dc567e0ced2937861022,1,0.23,0,0.23
0xdf7ab5303adaaba0b35ff8e2c867b64b5e060305,1,0.23,0,0.23
0x4acb91c0fa3272fed31dc04614b0093c3cf7bae5,1,0.229059,0,0.229059
0x1e120c98807c580e132577fd9cf70f880232638b,1,0.22530302435012134,0,0.22530302435012134
0x24403ee5bdf88d0dab6d2a060b7da9fad40dcfbe,2,0.21774463692081109,0,0.21774463692081109
0x40cddaac6e27bf31ee512efe23f06f1e2e777477,1,0.2132767464271984,0,0.2132767464271984
0x422ba11c93b79562f64e7e10f2d5df492062dfa7,2,0.20852205099967067,0,0.194
0xf48985b04b3a4c499ab2ccc73907d6ffd6a46f46,4,0.20755298857319107,0,0.16
0xd721e54a63ecdbbbebed595d2007cfadbb3ba4e3,11,0.20139032879768645,0,0.10140388929375697
0xf25bd51a78a5e8c603fe7af333377a9bc46e1ecd,1,0.2,0,0.2
0xd84a8765d013c89caf238db04956e8d978f8cba5,1,0.2,0,0.2
0xdb22e3720bfc2ca751ea86538df1c5d1cbf621a4,1,0.2,0,0.2
0x7c1659e73075beaf457fa71942e8cb241eb9e7a9,1,0.2,0,0.2
0x2e1b346a16911c5239a99f1e6ac1fcc208990bb6,2,0.2,0,0.2
0xc1e18ba58af96f79db60e034ada09548af46c4dc,1,0.2,0,0.2
0x84a457c02437837073cc4147de10b802f9974a84,1,0.2,0,0.2
0x95e601b0f67a1b0ef926518b968b7ce95b9715aa,1,0.2,0,0.2
0x6990fba44edb1ce375cd5c0f436f8f51f1623cdc,1,0.2,0,0.2
0xd75b264c614cec90efcfa3c0880e0f41585bb3f1,1,0.2,0,0.2
0x310e0565b3d000ca4bb4c81cb548f132a35a053d,1,0.2,0,0.2
0x532141d25aecab80836504a3d703139b2895bde8,2,0.2,0,0.2
0xd0bb1eb27aebbc2f2d9460900cc73bbf714cbed1,2,0.2,0,0.2
0xb1f42c59762fd1f49c00d2d768154e723f956cba,1,0.2,0,0.2
0x57f0a77038d0103a86bb1c5fd7917869eec00216,3,0.2,0,0.1
0x83b6b229f0901ac1c77bf4534de2abb8863c98e4,2,0.2,0,0.1
0xbebc0741b16dd0210a7b96c512195f91528a2d55,1,0.2,0,0.2
0x9a31535c77041b63b470b4491621e3a24148404f,1,0.2,0,0.2
0x2c7915d7d8fc9939d633b8406a1b2830317070c6,3,0.2,0,0.1
0xc6074bb4bc906ff50709f947b71e8dba59544cc8,1,0.2,0,0.2
0x571dc9b8a51e59f2845aa0281b3d21ba9d2c6b9b,2,0.2,0,0.1
0xb42f9519cbe67782f3ec836360e3669798b8cd70,1,0.197,0,0.197
0x622a85e95233570b4d769ee11097df6af7c40efb,1,0.19515376,0,0.19515376
0xf0ced75e2416ff3fbd9568b05b463a5d72a21752,3,0.195,0,0.16
0xe641b77e2fc471aa679540b4c59990836626e180,3,0.19,0,0.1
0xd44a6926385d6b64e34942f60ff7f61d05755930,2,0.18473147,0,0.18473147
0x0a0a95622c628ec59a15319e00f574d5ee3ab550,1,0.181,0,0.181
0x3dd5e9681b3e6266b4bf1d7d823759c48835fdcf,1,0.18067908233094082,0,0.18067908233094082
0x5d39e4d4ce6fc8735f595dd0360f606aac6111c3,1,0.18,0,0.18
0x5c87ecc36bb97380469be09ef95dc4daf50165ec,9,0.18,0,0.1
0xaf30e13a959c792e1875be1252b4264b3185133d,1,0.17,0,0.17
0x95b26577f3afd9f2ca7299e50e790e959a6f37ed,3,0.17,0,0.135
0xfee79f0feae98315406507eafaf54e14920fe66f,2,0.169,0,0.099
0x9eb643d5ed9ac234a571b204b7215946af9c09f2,4,0.169,0,0.07
0x7d804a888366808473ea7f95749b2b6843b13414,2,0.165,0,0.1
0x5d606e21b09797cf82dc99debf812d603d66004e,7,0.1595,1,0.05
0x329bf99f39de48eae0aec2ba6b4c9b5034b1f42c,2,0.15409223761516305,0,0.1
0x099c208e21a30fd793c5229bcfef9506c6baf496,1,0.15335001273289184,1,0.15335001273289184
0x03ee66dde6bef1c63d62e85b4df0442ca36dc589,2,0.153,0,0.153
0x5fc7467f7b58fba859231c0df65c78d17271931f,4,0.15,0,0.05
0x24fc47f3c79441c0c49a8c0c7d5daad90147b1ac,2,0.15,0,0.15
0x3a35e0af258df495559430c82d6eef414d1770e3,2,0.15,0,0.15
0x8f975c8ff7eefcb7e160ecffac401841473fbd15,1,0.15,0,0.15
0x75b853720d6ad95b8c108f6a52984f5ad8db6c3b,1,0.15,0,0.15
0x46dd4c2a4ecbd70a7ffda08eed9d951f1ec1dd25,1,0.14867423615170028,0,0.14867423615170028
0x2a46e082c84a6d4f8a87874f787a9944816315df,3,0.14714536294,1,0.065
0xb4512bdf46fba7565ed55908e9b295a2bef5fec4,4,0.14,0,0.14
0xc9673c6d77564655421a9b23a3fd2b9606bcec2b,2,0.14,0,0.14
0x805a7bf57739eb5f0b3a56fe89359c4f9c4e69a5,1,0.14,0,0.14
0xd7d8b1b64a5d29ca731af97f573b9880bbf88d14,1,0.135,0,0.135
0x176dde5c3230ccf49a5adde6cb17fc27e2bd59c9,2,0.13,0,0.13
0x3fbc94e538b9ecf14ce1f3e29f71ddbfca708735,1,0.12899849379217754,0,0.12899849379217754
0x18739f763edbc2d488ef37c876e8b644c57ed780,2,0.12801579990243753,0,0.12801579990243753
0xfa269ddec845e1f61f0466810a137a849d5eea20,1,0.125,0,0.125
0x6c237cc71c869935e5e1c5d198962adbf8f2f06f,7,0.12453649793973309,0,0.0759
0x307f7669be37504f452da8cc9fb002a374e605d0,1,0.12160491,0,0.12160491
0xad6f4369c54cf91e8f98396fbfed79d1184065d6,2,0.11861756203533709,0,0.095
0x25a4b2aae47804051a6712b61f3098be98cc7440,2,0.11830712605696694,0,0.11830712605696694
0x8092749624656af02b8833a7b532e697a95b3983,1,0.115,0,0.115
0x729e91d9e46d5b6dc21fc219b14d81616d5e7ada,1,0.11003230018076007,0,0.11003230018076007
0xbaf8b343b4d86ee8a93fb385d52fd000b2081065,5,0.11,0,0.05
0x8c60e7ad8074409d52983c11c8989e9d72c33b5f,2,0.10607487688027538,0,0.07624651079157234
0x1f896bdd76eec8aeb02ea654a6e17c19d7e0859a,1,0.10577469850248428,0,0.10577469850248428
0xcef81875197759fbe9c4ddd6080e8da96ce7d539,4,0.10011179,0,0.03871332
0x3f82892c0136d6f0139f02b348ea80b102a87fb3,1,0.1,0,0.1
0x7f080b8f144f98472dd94da647042888d6cb6a7f,1,0.1,0,0.1
0x3b6eefbc8db33bdbe8ef690839725760b797b335,3,0.1,1,0.05
0xd1f74d5a4c3515f4dbcd71edcab9bde9f18e957f,3,0.1,0,0.1
0x0294fe603e597612aae145a6ab2b449a78b88d2f,1,0.1,0,0.1
0x5b78fad3f70dd9a1ebb32350ee838de6e511b938,1,0.1,0,0.1
0xfa17f37892acf93cd5a5673884fb5abe5a819bbe,1,0.1,0,0.1
0x49dd6ba2fb115515de5c9562c4cf9c7ff68ccc25,1,0.1,0,0.1
0xafa40655f17c85a458de3b62ecec9b977488e951,4,0.1,0,0.1
0x27ab833339da019e2da420fde64b772f7708a57b,1,0.1,0,0.1
0x0b7a781b07b1445d89f059a685345b287fffb7a6,1,0.1,0,0.1
0x2069a5a4fff34054bb82cc2cb3b030b527c15002,1,0.1,0,0.1
0x9f26675ed1c230618a7ddf6682103b28e001ff08,1,0.1,0,0.1
0x3ddb45b71ae6234f2cd143cb3dc4e322b69f2c00,1,0.1,0,0.1
0x0634eac0c9c8620baec10a4c34958afdf781854b,1,0.1,0,0.1
0xea0e6ac948cb5d554d322349e5a2a01425a954b4,1,0.1,0,0.1
0xfe4e4be6223254d532ae0793e79e79b5541972e6,2,0.1,0,0.1
0x77e59808db53339869693c07391b06904229bee5,1,0.1,0,0.1
0x4ff73157f7b28b1829942acfaec51aaaa6e9151b,1,0.1,0,0.1
0x3c9b19a4c803f82c1fb2e509c5f263fa81b8fa02,1,0.1,0,0.1
0xd94e5d0bb3835d56b2c948f7875d01c455469a79,1,0.1,0,0.1
0xf3125e4c640cc577a641b0b43899456c8c67b271,1,0.1,0,0.1
0xebd1a063166b56e3db4f3f334abad019679fc28f,2,0.1,0,0.05
0x22178a647b77ccecb687ccd464a2d890e3ecc4b2,3,0.1,0,0.1
0x06f9bdb0ec42d8425a6b2ba0885b4e4fabb45ee0,1,0.1,0,0.1
0x8ea5193b5c8e06195ee4d35d3d7fff56016e42c8,1,0.1,0,0.1
0x82d3c857055f50463720a4afc9186aa1120eca6c,1,0.1,0,0.1
0xc70d94dc1c7f61c93fc9c2dfb5c4580d180f2790,1,0.1,0,0.1
0xa74246bcfecd23b7f5cddc5bf442fa0f236110f8,2,0.1,0,0.1
0x0880b4e79cda8e8508467238e0ebb6bfc00386a9,1,0.1,0,0.1
0xbe9c43425c31cb6758c4b86fc462ca26dccac653,1,0.1,0,0.1
0x8d1fddb5cb83739f1f40f4a1679344df3a9bf191,1,0.1,0,0.1
0x2e6006d85221bc7c42f95a609d3f64450796ebcb,1,0.1,0,0.1
0x60306d57f2c1f4f09cc9d0f222eacd79c2265fb4,1,0.1,0,0.1
0xa3e5b459fb5fb87f21a0ff8fbb2e378f35a30510,1,0.1,0,0.1
0xd844389d65ed8db4cb3d9b449fc6bbe8a6eace07,1,0.0998206,0,0.0998206
0xb1b68e281f5b547f6fb3b6c9595c869840c0815d,1,0.09978703431545953,0,0.09978703431545953
0x2145bf1f7314a534cd107f73d03075ea18c93f86,1,0.095,0,0.095
0x895f9309a1f516dddb0da67c2cdd21fabe37e9eb,8,0.0948478099219096,0,0.05
0x962a4984468d0a1afe7e804c9b92914a7c7072d8,1,0.094,0,0.094
0xcd7e9dbaa5238164694edd3231b5bbcd6208b1b4,1,0.09211244246924936,0,0.09211244246924936
0x5f1c1801789ff218eb2ffe80b8c3ff7196a80829,1,0.092,0,0.092
0x4a49d9365d0169f1bbc509814e1c17643ea7a0d9,4,0.09,0,0.09
0x69a885b039de62a9a5f5a984a2dbedcf222162c6,2,0.0897783562838012,0,0.0897783562838012
0x37d451bacc5442faa3b7f9f5f55b6c61bfc5a483,2,0.08953252,0,0.08953252
0xb309e26cff85b34c47b247f3e67640d2a5ec48f8,8,0.08891595,0,0.02256308
0xbde35d4b3d9ad9265dc3d4bf79c232c989214727,1,0.08786289855756428,0,0.08786289855756428
0x2bafac5f6a90db66c548d40a980efdc56f80224d,2,0.0851,0,0.0427
0x7cadedf11c2e989746f4127e4ee4bdee458ce058,2,0.08496688561045453,0,0.08459696027259997
0x55889450157157c655f075082994515d478b7f78,1,0.08,0,0.08
0x68d770e01a4748ff515184bb8f658b2528e4fbb8,1,0.08,0,0.08
0x19c9afc491445c7f4c5373017e7f636783423f56,1,0.08,0,0.08
0x691ca601e55a93251b5ab295f006f8a0036bfbfd,4,0.07845251577650998,0,0.07845251577650998
0xaeb9633b513d24f4d9b66e3065d29e20a335aac5,1,0.077,0,0.077
0x32e0daca3ea50be667f89ffd59664adb15846b85,1,0.07676994384663459,0,0.07676994384663459
0x7b7e88ad9938a788a286ceeff31c6aeb99708ff8,1,0.075,0,0.075
0x75011048a48a1285e8e919893d7e4630c5a9ccd6,1,0.0742945059379062,0,0.0742945059379062
0x08841eba50b0e252ade6bb4d689c95a844991368,1,0.0708827933337206,0,0.0708827933337206
0xdee09fcf5f8f4d49603e37a9c9dd817606009d8f,1,0.07,0,0.07
0xfb30bed32bca83add1795523234c0e28e0ee48c2,4,0.07,0,0.05
0xffab1252463f7aa3c8d36e779d044bbc231fc13c,1,0.06838434475966015,0,0.06838434475966015
0xec089102171704864697bafb220529a54568c099,1,0.06098890778809966,0,0.06098890778809966
0x92ae1c49ebced99654ffd56e175be7a57dd71942,1,0.06,0,0.06
0xa7fe93b9c699c73ef4d9cba6df4f3cbc910c85a3,2,0.06,0,0.06
0xbe8e2d56fd86761267624d44afbdfe1365c278d6,1,0.06,0,0.06
0xe4e4a749e83ebaf4d9acbb2271ba85f25d7c00b5,2,0.06,0,0.06
0x32255353c0a353a83c63196eb4e5bc9bdca62e04,1,0.06,0,0.06
0x2c8ee810705752a1afb18c0d89ac547a5916b994,3,0.06,0,0.025
0xa5fad06dc49c1ccb59fa86ea23b4b3f9b4266e38,1,0.059,0,0.059
0xab5d8e407f4631c5453566409aa412afe65a36e2,2,0.058,0,0.058
0xa44d4c9651573d7ac56d76069151064c20237825,3,0.057442990244249516,0,0.04920907
0xf024ca2826e9aa8a5e79b283ed7aac4802d62675,2,0.053111705412949815,0,0.04
0x8572fedf4b7872e04392662bf8b2e66f89ab4ced,3,0.05085567876989909,0,0.05085567876989909
0xf49da06ab5ece9754b2dac760b8dabe3c605ae15,2,0.0505,0,0.0505
0x126aa072f1aefedd0dbd66e67053d475f637539c,4,0.05,0,0.05
0x93c916d6fb77ef81cc5cbedefdd68726d30e806c,1,0.05,0,0.05
0x34c80290e0e0da20259cc8128370783b21ac9b31,1,0.05,1,0.05
0x2690f890015ea181c822c98ba16432f94cf661cf,2,0.05,0,0.05
0x9660a9643bd61ef8d7d78599b39e4822cb9a2746,1,0.05,0,0.05
0xf388618708231d632323c5361295ac004db0170b,1,0.05,0,0.05
0xc9ce120888b8d1ff5f94c417d693a2d475bde79c,1,0.05,0,0.05
0xd3fe008d5fd043058b76a5be7d2dea225ca4dca8,2,0.05,0,0.05
0x42dd08b73b9d59d67f7b167ffed5accd114e5a75,2,0.05,0,0.05
0x4d26e10a2b54b1d4d4c1d65039f4ec0a033df93b,1,0.05,0,0.05
0x8dc97d7cef695902ed53875b95f6966ee6f584af,2,0.0461449,0,0.0461449
0xdb8e8c4e7e9f3352cb1ba633277470dbb062c4a3,1,0.0444,0,0.0444
0x8b6cfc906d4f098065e69f69b9232a83f87e4b88,1,0.0443339120696958,0,0.0443339120696958
0xf7b23813faff9671cccd6becb67f7c9037720593,2,0.044,0,0.044
0xc93cdc07c354bf26012333feeb1511cfbbb4e2e5,4,0.04075806,0,0.02113852
0x314fc69bac8f7075acbb203bf4679e89864250c1,1,0.04,0,0.04
0xac09006fb8cadd0276ecdbebfee735242c0c5645,1,0.04,0,0.04
0xa25c21e4651f5c21bfb82872437e4b0d6dbcb23c,1,0.04,0,0.04
0x81b36fb8b1fb0a190a88855389f96b42bedce611,1,0.04,0,0.04
0x96ec300ec3d85dd416a028707677b5fa7e608398,2,0.038,0,0.025
0x0cf43e6b9fa16d2e8eda8d2a120f2d3f5bf8bafa,1,0.036,0,0.036
0xaee2951a0c514ff7d6ca11968f69246fbbd2f412,1,0.035,0,0.035
0x8442a5169587bad9131a0a144475846f38d5c971,1,0.035,0,0.035
0x3c8c46dfa22edc4eaaae3a887447433bcf74ce3b,1,0.034002518028328384,0,0.034002518028328384
0x1ca426980d4b5d241a8bc712f2e938e3ea4448ba,1,0.032393718850905126,0,0.032393718850905126
0x189aed9904cf9820c6e27014dfe9fab547ce5a4d,1,0.031662781647586534,0,0.031662781647586534
0x67b955d9d86abf37f01f3959b847520733d2dad9,1,0.0311556,0,0.0311556
0xb263101006964a3ca81f0c25c49c7d9baf3bd8fd,1,0.030605523593049785,0,0.030605523593049785
0x04c88941ffb83363ae4db1e17c16495569fae8c0,1,0.03,0,0.03
0xf2832bde3098bb37b57f9f0e8850c01d1bed44fc,1,0.03,0,0.03
0x9fcc0184d7790738a33bcdbb70e7ed508f6d97dd,1,0.03,0,0.03
0xcfcfab16347aace68f5b24aea742f9b3b654c5e7,1,0.03,0,0.03
0xb83e309bbe271d881cb14497fdff0a51924b049a,2,0.03,0,0.03
0xebce1cba1c082360a881bd967b2837ba6f03c74d,1,0.03,0,0.03
0xc8a148115e338c54fc8b1490d06db3172b0b2af5,1,0.03,0,0.03
0xb9bced5f4a05d1a296db34a567018b5ea7a08ab7,1,0.03,0,0.03
0xbe6c55539304f2819256d9ff6c0643608c8d5142,1,0.03,0,0.03
0xc8f9397b05c18e4c2e7294bfe360bb169fde9a34,1,0.029,0,0.029
0x73a8e67b77b8a5bf5b8caf3c63215091a64fcf88,1,0.02882292343199921,0,0.02882292343199921
0x9106aa84146c46789fc941fe52e4a041529bd0d7,6,0.0285,0,0.0125
0x052f681743a4d5e40b69d8dfa051631a2795f4d7,1,0.025,0,0.025
0x53e720d22db314352f57c3d4e984d1a64efa3995,1,0.02476,0,0.02476
0x628e2d8f90bde8d90747389de8c9d9ee9e362acf,1,0.023,0,0.023
0x85deec1069576f06f637f05f684133e9609b4eff,1,0.023,0,0.023
0xee01854a8a14b43713ed279052df1fe298691412,2,0.02278916714977462,0,0.02278916714977462
0x096d84ded02f43e8bb1fcbfc7ce9fcf2433e8a2a,1,0.02174114912965272,0,0.02174114912965272
0xc6dade49588a75fe89c89b4eec840def1a53910a,1,0.021276367182933128,0,0.021276367182933128
0x8567cadc4194d244f254e4f2a952ab3dcb7b66e2,3,0.02,0,0.01
0x6e1392ea212fc38469ea09f244996f8162f310c7,1,0.02,0,0.02
0xf94b8d5d3bf2238884a8e5c73723ae5b0f314e6d,2,0.02,0,0.02
0xa76e9e0b8d1bd8993f9abb137b4071eff7882332,1,0.02,0,0.02
0x97852f1a1e99ab96ac9dbae42b8502088d9be7ad,1,0.02,0,0.02
0xcd15c89226176d724fd4c76fd198a6d2dc13767d,1,0.02,0,0.02
0xa2eb42b3e8091e2ec27246a598c1eff4c145b342,2,0.02,0,0.01
0x1d86c15812054ebbe3c6b9f6ac10b909d1cc543f,1,0.02,0,0.02
0xef5e223599b1e77b0d7a9bcb748923f19bcd083d,1,0.02,0,0.02
0xf3c697c775bac8fb3cfb759621e268c2a5f700bd,1,0.02,0,0.02
0x7185d285ab71b32f3d46e116e3a093098aa89cf4,2,0.02,0,0.02
0x86f6988bab777734522aae2c12d859e30225ce16,1,0.02,0,0.02
0x3cd792bf93d079617158ce70ed540e7f368ba541,2,0.02,0,0.02
0xf03b0f33f987184a7d918b3fddbf124dea34c0b9,2,0.02,0,0.015
0x0be6e4d6f36afea0294d18bf7b2f9c511a0304bd,1,0.02,0,0.02
0xb4a8b2df94f2a03680023cd5e958857d24b1a242,1,0.019895825457902423,0,0.019895825457902423
0x6aa96ea7b0397afa06fce00e2ff6636fdb042c47,1,0.01942974084672168,0,0.01942974084672168
0x8017188b1ba5c9651e7ab227e3c48b022d5f5d76,1,0.019357646195714746,0,0.019357646195714746
0xd25071bb3c5bf8a2627dfea64d9f26a2932331a4,2,0.018,0,0.018
0x8331110eb2353d57968159af3650ec6ec0b094be,2,0.017682074142362777,0,0.010804838804500604
0x08385a5b90fc875ce8c3d03ef509b4300f95af6b,1,0.0175,0,0.0175
0x8982546b44cab7d4b05c289f61312bd62db3a52e,1,0.0175,0,0.0175
0xc7fd181a1eab62d7f041bfa9444fd7a28e033f59,2,0.016779929255974997,0,0.016779929255974997
0x0332bd4495c4a600125d1e83d70c173bfee0b4b7,1,0.01665432111468535,0,0.01665432111468535
0x95a7e82d38604d603411e382c58ef0ae15ef81ca,6,0.01572420043516656,0,0.01572420043516656
0x9f17ff3fae595744ede243c60c329e20b9815980,1,0.01563959878140861,0,0.01563959878140861
0xd8eb5dd0d1205c8ddb0767a50485a50231f6e229,2,0.015498183283247764,0,0.015498183283247764
0x6d258fcae6ec081df370855a7bb7e94e5f086c95,1,0.015,0,0.015
0xc92f0c264e72fecd9c764b700ef38c6bd3fed576,1,0.015,0,0.015
0xc576f76a1c87d06c6768228309387a7dc2bffd3c,8,0.015,0,0.015
0x08210cdf531bf9433e0172895dd42b380fcdb8fd,2,0.015,0,0.015
0xc5abac6c80010c9d300442142152f9a7caca2f71,2,0.0141766,0,0.0101766
0x2d6f068e994e0a12dfed87dcd1995e3db3ee79bb,1,0.01382261,0,0.01382261
0x9946c66a8549ec428d799df906236eff4e1257e2,2,0.013621038440022002,0,0.01
0x50c4095d463eb208b7ed2faf8f496d605687cfcf,2,0.013499797044584184,0,0.013499797044584184
0xada0a64128b1e063b653c7e07a61aab63d01c0ff,1,0.013,0,0.013
0xc708410708ef150f30c9690d62d7e6ca6ae3c923,1,0.01288201364592271,0,0.01288201364592271
0x288e3e62826e0d915895beda6de58ad8e1f2bb45,1,0.01236,0,0.01236
0x23a503cf1ffdb60c849f2cb12bb5ead6a0eb2ce7,3,0.01210674,0,0.00860674
0xda34b580613710707f758724f5bbea1cb8e011a1,1,0.012,0,0.012
0xe2e71e314db6c7d033b19ac8e64e2e769b880ebb,1,0.012,0,0.012
0x6aaceb08fb937c0cade673b380c760845b26d9bb,1,0.011605777212813884,0,0.011605777212813884
0x68f7f31a153924cc4caf1e9ad3d8f89c41b461ec,1,0.011,0,0.011
0x14f493a0d4b96163900dd62215ccecc5054db7af,2,0.011,0,0.01
0x9d83738f81ad6112ed7a6a4189a0a325528514e3,1,0.010584660802893569,0,0.010584660802893569
0xd682a9a974aff9bc6b8771bd419e6d1bc2e97f47,1,0.010048414527246956,0,0.010048414527246956
0x3d27bf99fccfac60903af7468e24a29db90aa6c5,2,0.01,0,0.01
0x168d54cf236ab6e579a75222396b4403340ea73e,1,0.01,0,0.01
0x983d48d2d457872e8297f0c5a0bf62ddd6fdf67e,1,0.01,0,0.01
0x1d405d2f0408210aba1e008ce4d35e80ec94eef8,1,0.01,0,0.01
0x2e0af5a9ddf961ba6b231a6cad94851ad27da1f1,1,0.01,0,0.01
0x096feb0b1984a75df065ac6a46a049de06d8b875,1,0.01,0,0.01
